course,covid,firstgen,gender,race_ethnicity,term,grade,semester
Calc1,pre,N,Male   ,American Indian or Alaska Native,20191,C-,2018_Fall
Calc1,pre,N,Male   ,American Indian or Alaska Native,20191,C,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,A-,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,A,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,B+,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,A-,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,B,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,A,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,B+,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,A,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,A,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,B+,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,B+,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,B-,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,B,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,C+,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,A-,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,A,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,F,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,B,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,A,2018_Fall
Calc1,pre,N,Male   ,Asian,20191,F,2018_Fall
Calc1,pre,N,Male   ,Black or African American,20191,W,2018_Fall
Calc1,pre,N,Male   ,Black or African American,20191,B-,2018_Fall
Calc1,pre,N,Male   ,Black or African American,20191,D+,2018_Fall
Calc1,pre,N,Male   ,Black or African American,20191,C,2018_Fall
Calc1,pre,N,Male   ,Black or African American,20191,B+,2018_Fall
Calc1,pre,N,Male   ,Black or African American,20191,W,2018_Fall
Calc1,pre,N,Male   ,Black or African American,20191,A+,2018_Fall
Calc1,pre,N,Male   ,Black or African American,20191,F,2018_Fall
Calc1,pre,N,Male   ,Black or African American,20191,W,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,C,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,W,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,C,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,C,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,B+,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,C,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,F,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,W,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,A+,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,A,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,D+,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,C,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,C+,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,B,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,A,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,B-,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,W,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,F,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,D,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,A-,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,A,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,A,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,F,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,F,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,W,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,B,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,A+,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,B,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,A,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,A+,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,D,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,F,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,B,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,F,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,C,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,A+,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,C,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,A-,2018_Fall
Calc1,pre,N,Male   ,Hispanic,20191,F,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,A-,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,A-,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,F,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,C,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,F,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,A,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,F,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,A,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,W,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,A,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,B,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,A,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,A,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,F,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,W,2018_Fall
Calc1,pre,N,Male   ,Two or more races,20191,A+,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,B+,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,B+,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,A-,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,A,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,B,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,B+,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,A+,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,B+,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,C+,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,B,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,A-,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,A,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,A-,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,C,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,B-,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,B,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,B,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,A,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,A,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,F,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,B-,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,B+,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,A,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,B,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,A+,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,C-,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,A-,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,B+,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,C+,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,A+,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,B-,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,A-,2018_Fall
Calc1,pre,N,Male   ,U.S. Nonresident,20191,A-,2018_Fall
Calc1,pre,N,Male   ,Unknown race and ethnicity,20191,B+,2018_Fall
Calc1,pre,N,Male   ,Unknown race and ethnicity,20191,F,2018_Fall
Calc1,pre,N,Male   ,Unknown race and ethnicity,20191,A+,2018_Fall
Calc1,pre,N,Male   ,Unknown race and ethnicity,20191,B,2018_Fall
Calc1,pre,N,Male   ,Unknown race and ethnicity,20191,A-,2018_Fall
Calc1,pre,N,Male   ,Unknown race and ethnicity,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,D,2018_Fall
Calc1,pre,N,Male   ,White,20191,D,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,D-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,C-,2018_Fall
Calc1,pre,N,Male   ,White,20191,D,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,D,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,C-,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,D-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,D+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,D+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,C-,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,D+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,D+,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,D+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,D,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,D+,2018_Fall
Calc1,pre,N,Male   ,White,20191,D-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,D+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,D+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,D,2018_Fall
Calc1,pre,N,Male   ,White,20191,C+,2018_Fall
Calc1,pre,N,Male   ,White,20191,C,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,A+,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,D,2018_Fall
Calc1,pre,N,Male   ,White,20191,B,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,W,2018_Fall
Calc1,pre,N,Male   ,White,20191,F,2018_Fall
Calc1,pre,N,Male   ,White,20191,B+,2018_Fall
Calc1,pre,N,Male   ,White,20191,A,2018_Fall
Calc1,pre,N,Male   ,White,20191,B-,2018_Fall
